"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2015","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","456.000",""
"2015","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 709.000",""
"2015","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1 242.000",""
"2015","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","297.000",""
"2015","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","230.000",""
"2015","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","36 814.000",""
"2015","Slovakia","Inland consumption - calculated","Biogases","Terajoule","6 223.000",""
"2015","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","625.000",""
"2015","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Finland","Inland consumption - calculated","Solar thermal","Terajoule","62.000",""
"2015","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","331 879.000",""
"2015","Finland","Inland consumption - calculated","Biogases","Terajoule","4 321.000",""
"2015","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","11 480.000",""
"2015","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","472.000",""
"2015","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","382 196.000",""
"2015","Sweden","Inland consumption - calculated","Biogases","Terajoule","7 009.000",""
"2015","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","38 032.000",""
"2015","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2015","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2 122.000",""
"2015","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","246 714.000",""
"2015","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","97 206.636",""
"2015","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","28 067.000",""
"2015","Iceland","Inland consumption - calculated","Geothermal","Terajoule","156 152.000",""
"2015","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","454.800",""
"2015","Iceland","Inland consumption - calculated","Biogases","Terajoule","69.000",""
"2015","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","37 777.000",""
"2015","Norway","Inland consumption - calculated","Biogases","Terajoule","1 100.000",""
"2015","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 949.000",""
"2015","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000",""
"2015","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","7 521.000",""
"2015","Montenegro","Inland consumption - calculated","Biogases","Terajoule",":",""
"2015","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","253.000",""
"2015","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 566.000",""
"2015","North Macedonia","Inland consumption - calculated","Biogases","Terajoule","75.000",""
"2015","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Albania","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Albania","Inland consumption - calculated","Solar thermal","Terajoule","518.000",""
"2015","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 555.000",""
"2015","Albania","Inland consumption - calculated","Biogases","Terajoule",":",""
"2015","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Serbia","Inland consumption - calculated","Geothermal","Terajoule","257.000",""
"2015","Serbia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 309.000",""
"2015","Serbia","Inland consumption - calculated","Biogases","Terajoule","242.000",""
"2015","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Turkey","Inland consumption - calculated","Geothermal","Terajoule","202 918.000",""
"2015","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","34 647.000",""
"2015","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","117 954.000",""
"2015","Turkey","Inland consumption - calculated","Biogases","Terajoule","11 119.000",""
"2015","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 312.000",""
"2015","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule",":",""
"2015","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","14.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","11 028.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Moldova","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Moldova","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","26 864.000",""
"2015","Moldova","Inland consumption - calculated","Biogases","Terajoule","401.000",""
"2015","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Ukraine","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","89 699.000",""
"2015","Ukraine","Inland consumption - calculated","Biogases","Terajoule","600.000",""
"2015","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Georgia","Inland consumption - calculated","Geothermal","Terajoule","675.000",""
"2015","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","99.000",""
"2015","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","16 672.000",""
"2015","Georgia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2015","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","European Union - 28 countries","Inland consumption - calculated","Geothermal","Terajoule","282 616.464",""
"2016","European Union - 28 countries","Inland consumption - calculated","Solar thermal","Terajoule","183 017.740",""
"2016","European Union - 28 countries","Inland consumption - calculated","Primary solid biofuels","Terajoule","4 099 118.251",""
"2016","European Union - 28 countries","Inland consumption - calculated","Biogases","Terajoule","701 355.367",""
"2016","European Union - 28 countries","Inland consumption - calculated","Renewable municipal waste","Terajoule","424 120.064",""
"2016","Euro area (19 countries)","Inland consumption - calculated","Geothermal","Terajoule","273 064.565",""
"2016","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","173 553.348",""
"2016","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 577 850.418",""
"2016","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","525 868.843",""
"2016","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","322 323.097",""
"2016","Belgium","Inland consumption - calculated","Geothermal","Terajoule","66.000",""
"2016","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","1 049.000",""
"2016","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","85 862.000",""
"2016","Belgium","Inland consumption - calculated","Biogases","Terajoule","9 795.000",""
"2016","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","15 672.000",""
"2016","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 450.000",""
"2016","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","937.000",""
"2016","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 258.000",""
"2016","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","2 511.000",""
"2016","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 209.000",""
"2016","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","787.000",""
"2016","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","121 665.000",""
"2016","Czechia","Inland consumption - calculated","Biogases","Terajoule","25 161.000",""
"2016","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 581.000",""
"2016","Denmark","Inland consumption - calculated","Geothermal","Terajoule","224.899",""
"2016","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","1 964.392",""
"2016","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","117 879.833",""
"2016","Denmark","Inland consumption - calculated","Biogases","Terajoule","12 154.191",""
"2016","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","21 726.967",""
"2016","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","11 276.000",""
"2016","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","28 085.000",""
"2016","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","509 507.000",""
"2016","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","338 922.000",""
"2016","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","129 875.000",""
"2016","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","37 612.000",""
"2016","Estonia","Inland consumption - calculated","Biogases","Terajoule","448.000",""
"2016","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","506.281",""
"2016","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","11 315.254",""
"2016","Ireland","Inland consumption - calculated","Biogases","Terajoule","2 294.017",""
"2016","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 676.239",""
"2016","Greece","Inland consumption - calculated","Geothermal","Terajoule","423.000",""
"2016","Greece","Inland consumption - calculated","Solar thermal","Terajoule","8 384.000",""
"2016","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","35 809.000",""
"2016","Greece","Inland consumption - calculated","Biogases","Terajoule","4 258.000",""
"2016","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Spain","Inland consumption - calculated","Geothermal","Terajoule","789.000",""
"2016","Spain","Inland consumption - calculated","Solar thermal","Terajoule","104 013.015",""
"2016","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","223 019.000",""
"2016","Spain","Inland consumption - calculated","Biogases","Terajoule","10 264.000",""
"2016","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","9 849.000",""
"2016","France","Inland consumption - calculated","Geothermal","Terajoule","13 989.609",""
"2016","France","Inland consumption - calculated","Solar thermal","Terajoule","6 948.548",""
"2016","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","461 052.625",""
"2016","France","Inland consumption - calculated","Biogases","Terajoule","33 025.228",""
"2016","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","57 345.616",""
"2016","Croatia","Inland consumption - calculated","Geothermal","Terajoule","379.000",""
"2016","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","484.000",""
"2016","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 454.000",""
"2016","Croatia","Inland consumption - calculated","Biogases","Terajoule","1 952.000",""
"2016","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Italy","Inland consumption - calculated","Geothermal","Terajoule","233 230.000",""
"2016","Italy","Inland consumption - calculated","Solar thermal","Terajoule","8 382.000",""
"2016","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","353 416.000",""
"2016","Italy","Inland consumption - calculated","Biogases","Terajoule","78 505.000",""
"2016","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","36 454.000",""
"2016","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","65.000",""
"2016","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2 887.000",""
"2016","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","420.000",""
"2016","Cyprus","Inland consumption - calculated","Biogases","Terajoule","492.000",""
"2016","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","427.000",""
"2016","Latvia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Latvia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","54 419.000",""
"2016","Latvia","Inland consumption - calculated","Biogases","Terajoule","3 762.000",""
"2016","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","82.000",""
"2016","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","50 612.000",""
"2016","Lithuania","Inland consumption - calculated","Biogases","Terajoule","1 341.000",""
"2016","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","903.000",""
"2016","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","86.197",""
"2016","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 892.163",""
"2016","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","832.910",""
"2016","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","529.368",""
"2016","Hungary","Inland consumption - calculated","Geothermal","Terajoule","5 026.000",""
"2016","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","468.000",""
"2016","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","101 026.000",""
"2016","Hungary","Inland consumption - calculated","Biogases","Terajoule","3 708.000",""
"2016","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 482.000",""
"2016","Malta","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Malta","Inland consumption - calculated","Solar thermal","Terajoule","207.000",""
"2016","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","46.000",""
"2016","Malta","Inland consumption - calculated","Biogases","Terajoule","83.000",""
"2016","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","2 844.000",""
"2016","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1 147.000",""
"2016","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","50 623.000",""
"2016","Netherlands","Inland consumption - calculated","Biogases","Terajoule","13 339.000",""
"2016","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","42 282.000",""
"2016","Austria","Inland consumption - calculated","Geothermal","Terajoule","1 473.956",""
"2016","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7 582.307",""
"2016","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","190 690.376",""
"2016","Austria","Inland consumption - calculated","Biogases","Terajoule","12 828.688",""
"2016","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","8 332.874",""
"2016","Poland","Inland consumption - calculated","Geothermal","Terajoule","930.000",""
"2016","Poland","Inland consumption - calculated","Solar thermal","Terajoule","2 189.000",""
"2016","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","277 173.000",""
"2016","Poland","Inland consumption - calculated","Biogases","Terajoule","10 930.000",""
"2016","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 556.000",""
"2016","Portugal","Inland consumption - calculated","Geothermal","Terajoule","6 602.000",""
"2016","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3 515.000",""
"2016","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","100 569.000",""
"2016","Portugal","Inland consumption - calculated","Biogases","Terajoule","3 364.000",""
"2016","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4 340.000",""
"2016","Romania","Inland consumption - calculated","Geothermal","Terajoule","1 509.000",""
"2016","Romania","Inland consumption - calculated","Solar thermal","Terajoule","22.000",""
"2016","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","150 997.000",""
"2016","Romania","Inland consumption - calculated","Biogases","Terajoule","739.000",""
"2016","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","71.000",""
"2016","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","1 878.000",""
"2016","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","458.000",""
"2016","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","25 478.000",""
"2016","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1 264.000",""
"2016","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","346.000",""
"2016","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","234.000",""
"2016","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","34 573.000",""
"2016","Slovakia","Inland consumption - calculated","Biogases","Terajoule","6 357.000",""
"2016","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","815.000",""
"2016","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Finland","Inland consumption - calculated","Solar thermal","Terajoule","69.000",""
"2016","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","349 935.000",""
"2016","Finland","Inland consumption - calculated","Biogases","Terajoule","4 694.000",""
"2016","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","12 822.000",""
"2016","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","468.000",""
"2016","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","394 335.000",""
"2016","Sweden","Inland consumption - calculated","Biogases","Terajoule","7 265.000",""
"2016","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","34 835.000",""
"2016","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2016","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2 145.000",""
"2016","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","261 480.000",""
"2016","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","111 066.333",""
"2016","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","34 336.000",""
"2016","Iceland","Inland consumption - calculated","Geothermal","Terajoule","143 729.000",""
"2016","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","465.000",""
"2016","Iceland","Inland consumption - calculated","Biogases","Terajoule","71.000",""
"2016","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","37 454.000",""
"2016","Norway","Inland consumption - calculated","Biogases","Terajoule","1 200.000",""
"2016","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 915.000",""
"2016","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000",""
"2016","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","7 247.000",""
"2016","Montenegro","Inland consumption - calculated","Biogases","Terajoule",":",""
"2016","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","236.534",""
"2016","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 128.042",""
"2016","North Macedonia","Inland consumption - calculated","Biogases","Terajoule","133.612",""
"2016","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Albania","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Albania","Inland consumption - calculated","Solar thermal","Terajoule","552.658",""
"2016","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","6 896.078",""
"2016","Albania","Inland consumption - calculated","Biogases","Terajoule",":",""
"2016","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Serbia","Inland consumption - calculated","Geothermal","Terajoule","215.000",""
"2016","Serbia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 661.000",""
"2016","Serbia","Inland consumption - calculated","Biogases","Terajoule","307.000",""
"2016","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Turkey","Inland consumption - calculated","Geothermal","Terajoule","252 589.000",""
"2016","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","34 625.000",""
"2016","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","109 382.000",""
"2016","Turkey","Inland consumption - calculated","Biogases","Terajoule","14 721.000",""
"2016","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 368.000",""
"2016","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule",":",""
"2016","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","14.000",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","15 319.000",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Moldova","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Moldova","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","28 852.000",""
"2016","Moldova","Inland consumption - calculated","Biogases","Terajoule","361.000",""
"2016","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Ukraine","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2016","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2016","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","120 312.000",""
"2016","Ukraine","Inland consumption - calculated","Biogases","Terajoule","1 367.000",""
"2016","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2016","Georgia","Inland consumption - calculated","Geothermal","Terajoule","726.000",""
"2016","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","128.000",""
"2016","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","16 177.000",""
"2016","Georgia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2016","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","European Union - 28 countries","Inland consumption - calculated","Geothermal","Terajoule","285 217.247",""
"2017","European Union - 28 countries","Inland consumption - calculated","Solar thermal","Terajoule","193 410.480",""
"2017","European Union - 28 countries","Inland consumption - calculated","Primary solid biofuels","Terajoule","4 187 108.915",""
"2017","European Union - 28 countries","Inland consumption - calculated","Biogases","Terajoule","704 462.585",""
"2017","European Union - 28 countries","Inland consumption - calculated","Renewable municipal waste","Terajoule","438 529.919",""
"2017","Euro area (19 countries)","Inland consumption - calculated","Geothermal","Terajoule","274 961.084",""
"2017","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","183 285.502",""
"2017","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 638 533.986",""
"2017","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","519 877.332",""
"2017","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","331 080.759",""
"2017","Belgium","Inland consumption - calculated","Geothermal","Terajoule","63.600",""
"2017","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","1 088.100",""
"2017","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","85 770.500",""
"2017","Belgium","Inland consumption - calculated","Biogases","Terajoule","9 392.000",""
"2017","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","15 739.100",""
"2017","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 450.000",""
"2017","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","982.800",""
"2017","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 644.133",""
"2017","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","1 958.390",""
"2017","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 346.450",""
"2017","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","827.000",""
"2017","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","124 000.980",""
"2017","Czechia","Inland consumption - calculated","Biogases","Terajoule","25 443.789",""
"2017","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 853.432",""
"2017","Denmark","Inland consumption - calculated","Geothermal","Terajoule","152.473",""
"2017","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","2 329.654",""
"2017","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","134 663.415",""
"2017","Denmark","Inland consumption - calculated","Biogases","Terajoule","16 287.621",""
"2017","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","21 804.840",""
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","10 696.000",""
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","28 272.000",""
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","521 131.000",""
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","328 436.000",""
"2017","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","134 686.000",""
"2017","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2017","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","41 198.000",""
